timestamp,agent.name,rule.description,rule.level,rule.id
"May 14, 2026 @ 12:23:31.470",safesoc-win-01,Discovery activity executed,3,92031
"May 14, 2026 @ 12:23:31.406",safesoc-win-01,Discovery activity executed,3,92031
"May 14, 2026 @ 12:23:31.359",safesoc-win-01,Discovery activity executed,3,92031
"May 14, 2026 @ 12:23:29.586",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 14, 2026 @ 12:23:28.616",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 14, 2026 @ 12:23:28.585",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 14, 2026 @ 12:23:27.248",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 14, 2026 @ 12:23:27.223",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 14, 2026 @ 12:23:26.730",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:26.728",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:26.725",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:26.675",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:26.587",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:26.571",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:26.375",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:26.359",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:26.359",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:26.195",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 14, 2026 @ 12:23:26.149",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 14, 2026 @ 12:23:25.382",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:25.354",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:25.345",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:25.341",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:25.316",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:25.307",safesoc-win-01,Registry Key Entry Added to the System,5,598
"May 14, 2026 @ 12:23:25.277",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:24.900",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:24.721",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:24.705",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:24.697",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:24.697",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:24.656",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:24.640",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:24.593",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 14, 2026 @ 12:23:24.544",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 14, 2026 @ 12:23:23.616",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:23.615",safesoc-win-01,Registry Key Entry Added to the System,5,598
"May 14, 2026 @ 12:23:22.688",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 14, 2026 @ 12:23:22.660",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 14, 2026 @ 12:23:22.214",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:22.212",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:22.045",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:22.028",safesoc-win-01,Registry Value Entry Added to the System,5,752
"May 14, 2026 @ 12:23:22.024",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:22.024",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.982",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.965",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.949",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.933",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.915",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.910",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.910",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:21.869",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.854",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.837",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:21.822",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.821",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.780",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.762",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.752",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:21.752",safesoc-win-01,Registry Value Integrity Checksum Changed,5,750
"May 14, 2026 @ 12:23:21.665",safesoc-win-01,Registry Value Entry Added to the System,5,752
"May 14, 2026 @ 12:23:21.648",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:21.633",safesoc-win-01,Registry Value Entry Added to the System,5,752
"May 14, 2026 @ 12:23:21.618",safesoc-win-01,Registry Value Entry Added to the System,5,752
"May 14, 2026 @ 12:23:21.606",safesoc-win-01,Registry Value Entry Added to the System,5,752
"May 14, 2026 @ 12:23:21.585",safesoc-win-01,Registry Key Entry Added to the System,5,598
"May 14, 2026 @ 12:23:21.584",safesoc-win-01,Registry Value Entry Added to the System,5,752
"May 14, 2026 @ 12:23:20.978",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 14, 2026 @ 12:23:20.964",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 14, 2026 @ 12:23:18.901",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 14, 2026 @ 12:23:18.832",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:18.752",safesoc-win-01,Registry Key Integrity Checksum Changed,5,594
"May 14, 2026 @ 12:23:17.669",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 14, 2026 @ 12:23:16.479",safesoc-win-01,Suspicious Windows cmd shell execution,3,92032
"May 14, 2026 @ 12:23:16.466",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 14, 2026 @ 12:23:16.321",safesoc-win-01,Suspicious Windows cmd shell execution,3,92032
"May 14, 2026 @ 12:23:16.226",safesoc-win-01,Windows command prompt started by an abnormal process,4,92052
"May 14, 2026 @ 12:23:15.839",safesoc-win-01,License activation (slui.exe) failed.,5,60646
"May 14, 2026 @ 12:23:15.619",safesoc-win-01,Service startup type was changed,3,61104
"May 13, 2026 @ 19:03:18.090",safesoc-win-01,Wazuh agent disconnected.,3,504
"May 13, 2026 @ 18:38:17.412",safesoc-win-01,Suspicious Windows cmd shell execution,3,92032
"May 13, 2026 @ 18:38:17.411",safesoc-win-01,Windows command prompt started by an abnormal process,4,92052
"May 13, 2026 @ 18:37:44.393",safesoc-win-01,Service startup type was changed,3,61104
"May 13, 2026 @ 18:37:16.951",safesoc-win-01,Suspicious Windows cmd shell execution,3,92032
"May 13, 2026 @ 18:37:16.929",safesoc-win-01,Windows command prompt started by an abnormal process,4,92052
"May 13, 2026 @ 18:35:23.526",safesoc-win-01,Software protection service scheduled successfully.,3,60642
"May 13, 2026 @ 18:30:22.986",safesoc-win-01,The VSS service is shutting down due to idle timeout.,5,60702
"May 13, 2026 @ 18:29:48.322",safesoc-win-01,Software protection service scheduled successfully.,3,60642
"May 13, 2026 @ 18:28:22.546",safesoc-win-01,Summary event of the report's signatures.,4,60608
"May 13, 2026 @ 18:28:22.545",safesoc-win-01,Summary event of the report's signatures.,4,60608
"May 13, 2026 @ 18:28:14.881",safesoc-win-01,Software protection service scheduled successfully.,3,60642
"May 13, 2026 @ 18:28:12.596",safesoc-win-01,The Windows search service started.,3,60668
"May 13, 2026 @ 18:28:08.364",safesoc-win-01,Discovery activity executed,3,92031
"May 13, 2026 @ 18:28:08.308",safesoc-win-01,Discovery activity executed,3,92031
"May 13, 2026 @ 18:28:08.281",safesoc-win-01,Discovery activity executed,3,92031
"May 13, 2026 @ 18:28:08.246",safesoc-win-01,Discovery activity executed,3,92031
"May 13, 2026 @ 18:28:06.041",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 18:28:04.782",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 18:28:03.846",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 18:28:03.751",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 18:28:02.177",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 18:28:01.076",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 18:28:01.061",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 18:27:59.774",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 18:27:58.699",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 18:27:57.177",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 18:27:55.906",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 18:27:54.378",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 18:27:53.195",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 18:27:51.785",safesoc-win-01,Windows application error event.,9,60602
"May 13, 2026 @ 18:27:51.533",safesoc-win-01,Windows application error event.,9,60602
"May 13, 2026 @ 18:27:50.765",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 18:27:48.377",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 18:27:44.864",safesoc-win-01,License activation (slui.exe) failed.,5,60646
"May 13, 2026 @ 18:27:39.197",safesoc-win-01,License activation (slui.exe) failed.,5,60646
"May 13, 2026 @ 18:27:36.897",safesoc-win-01,Service startup type was changed,3,61104
"May 13, 2026 @ 18:27:26.291",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 18:27:24.464",safesoc-win-01,Special privileges assigned to new logon.,3,67028
"May 13, 2026 @ 18:27:24.366",safesoc-win-01,Windows Workstation Logon Success,3,60118
"May 13, 2026 @ 18:27:23.767",safesoc-win-01,Windows Workstation Logon Success,3,60118
"May 13, 2026 @ 18:27:22.090",safesoc-win-01,Wazuh agent started.,3,503
"May 13, 2026 @ 16:33:13.704",safesoc-win-01,Wazuh agent disconnected.,3,504
"May 13, 2026 @ 16:07:43.905",safesoc-win-01,Service startup type was changed,3,61104
"May 13, 2026 @ 16:07:27.693",safesoc-win-01,Suspicious Windows cmd shell execution,3,92032
"May 13, 2026 @ 16:07:27.691",safesoc-win-01,Windows command prompt started by an abnormal process,4,92052
"May 13, 2026 @ 16:07:19.159",safesoc-win-01,Service startup type was changed,3,61104
"May 13, 2026 @ 16:07:16.932",safesoc-win-01,Service startup type was changed,3,61104
"May 13, 2026 @ 16:06:35.319",safesoc-win-01,Service startup type was changed,3,61104
"May 13, 2026 @ 16:06:28.400",safesoc-win-01,Suspicious Windows cmd shell execution,3,92032
"May 13, 2026 @ 16:06:27.171",safesoc-win-01,Windows command prompt started by an abnormal process,4,92052
"May 13, 2026 @ 16:01:52.770",safesoc-win-01,Service startup type was changed,3,61104
"May 13, 2026 @ 15:59:28.485",safesoc-win-01,Service startup type was changed,3,61104
"May 13, 2026 @ 15:55:52.959",safesoc-win-01,Logon Failure - Unknown user or bad password,5,60122
"May 13, 2026 @ 15:54:46.357",safesoc-win-01,Discovery activity executed,3,92031
"May 13, 2026 @ 15:54:46.310",safesoc-win-01,Discovery activity executed,3,92031
"May 13, 2026 @ 15:54:46.263",safesoc-win-01,Discovery activity executed,3,92031
"May 13, 2026 @ 15:54:46.215",safesoc-win-01,Discovery activity executed,3,92031
"May 13, 2026 @ 15:54:43.879",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 15:54:42.316",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 15:54:42.302",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 15:54:41.036",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 15:54:40.833",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 15:54:39.331",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 15:54:39.304",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 15:54:37.152",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 15:54:37.121",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 15:54:35.430",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 15:54:35.384",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 15:54:33.556",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 15:54:33.541",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 15:54:31.553",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 15:54:31.523",safesoc-win-01,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066
"May 13, 2026 @ 15:54:26.146",safesoc-win-01,Powershell was used to delete files or directories,3,92021
"May 13, 2026 @ 15:54:25.770",safesoc-win-01,Wazuh agent started.,3,503
"May 13, 2026 @ 15:54:25.126",safesoc-win-01,Wazuh agent stopped.,3,506
"May 13, 2026 @ 15:52:21.406",safesoc-win-01,Wazuh agent started.,3,503
"May 13, 2026 @ 15:52:20.067",safesoc-win-01,Wazuh agent stopped.,3,506
"May 13, 2026 @ 15:52:18.408",safesoc-win-01,Software protection service scheduled successfully.,3,60642
"May 13, 2026 @ 15:46:22.666",safesoc-win-01,Service startup type was changed,3,61104
"May 13, 2026 @ 15:46:21.136",safesoc-win-01,New Windows Service Created,5,61138
"May 13, 2026 @ 15:46:18.029",safesoc-win-01,New Windows Service Created,5,61138
"May 13, 2026 @ 15:46:02.837",safesoc-win-01,New Windows Service Created,5,61138
"May 13, 2026 @ 15:46:02.836",safesoc-win-01,New Windows Service Created,5,61138
"May 13, 2026 @ 15:45:11.893",safesoc-win-01,SCA summary: CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Score less than 30% (26),9,19005
"May 13, 2026 @ 15:44:52.332",safesoc-win-01,SCA summary: CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Score less than 30% (26),9,19005
"May 13, 2026 @ 15:44:48.475",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable optional updates' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:48.444",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Select when Quality Updates are received' is set to 'Enabled: 0 days'.,3,19009
"May 13, 2026 @ 15:44:48.382",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Select when Preview Builds and Feature Updates are received' is set to 'Enabled: 180 or more days'.,7,19007
"May 13, 2026 @ 15:44:48.076",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Manage preview builds' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:48.044",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Remove access to ""Pause updates"" feature' is set to 'Enabled'.",7,19007
"May 13, 2026 @ 15:44:48.014",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable features introduced via servicing that are off by default' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:47.966",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure Automatic Updates: Scheduled install day' is set to '0 - Every day'.,3,19009
"May 13, 2026 @ 15:44:47.935",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure Automatic Updates' is set to 'Enabled'.,3,19008
"May 13, 2026 @ 15:44:47.904",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'No auto-restart with logged on users for scheduled automatic updates installations' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:47.873",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent users from modifying settings' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:47.842",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow networking in Windows Sandbox' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:47.781",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow clipboard sharing with Windows Sandbox' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:47.750",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Remote Shell Access' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:47.719",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Disallow WinRM from storing RunAs credentials' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:47.687",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow unencrypted traffic' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:47.657",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow remote server management through WinRM' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:47.627",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Basic authentication' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:47.594",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Disallow Digest authentication' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:47.564",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow unencrypted traffic' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:47.517",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Basic authentication' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:47.486",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn on PowerShell Transcription' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:47.456",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn on PowerShell Script Block Logging' is set to 'Enabled'.,3,19008
"May 13, 2026 @ 15:44:47.425",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Sign-in and lock last interactive user automatically after a restart' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:47.410",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable MPR notifications for the system' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:47.346",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent Internet Explorer security prompt for Windows Installer scripts' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:47.316",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Always install with elevated privileges' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:47.285",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow user control over installs' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:47.254",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Windows Ink Workspace' is set to 'Enabled: On, but disallow access above lock' OR 'Enabled: Disabled'.",7,19007
"May 13, 2026 @ 15:44:47.192",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow suggested apps in Windows Ink Workspace' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:47.164",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable ESS with Supported Peripherals' is set to 'Enabled: 1'.,3,19008
"May 13, 2026 @ 15:44:47.145",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enables or disables Windows Game Recording and Broadcasting' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:47.115",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure Windows Defender SmartScreen' is set to 'Enabled: Warn and prevent bypass'.,7,19007
"May 13, 2026 @ 15:44:47.053",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Service Enabled' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:47.022",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Notify Unsafe App' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:47.006",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Notify Password Reuse' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:46.975",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Notify Malicious' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:46.915",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Automatic Data Collection' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:46.883",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow widgets' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:46.559",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off the Store application' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:46.543",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off the offer to update to the latest version of Windows' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:46.513",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Automatic Download and Install of updates' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:46.451",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Only display the private store within the Microsoft Store' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:46.420",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Disable all apps from Microsoft Store' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:46.388",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off KMS Client Online AVS Validation' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:46.327",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow search highlights' is set to 'Disabled'.,7,19007
