timestamp,agent.name,rule.description,rule.level,rule.id
"May 14, 2026 @ 06:28:44.909",safesoc-lnx-01,The CVE-2025-53905 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.899",safesoc-lnx-01,The CVE-2026-32249 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.888",safesoc-lnx-01,The CVE-2026-39881 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.878",safesoc-lnx-01,The CVE-2026-28422 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.867",safesoc-lnx-01,The CVE-2026-28421 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.856",safesoc-lnx-01,The CVE-2026-41411 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.846",safesoc-lnx-01,The CVE-2026-28420 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.835",safesoc-lnx-01,The CVE-2026-33412 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.824",safesoc-lnx-01,The CVE-2026-28417 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.814",safesoc-lnx-01,The CVE-2026-26269 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.803",safesoc-lnx-01,The CVE-2026-28418 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.793",safesoc-lnx-01,The CVE-2025-53906 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.782",safesoc-lnx-01,The CVE-2026-34982 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.772",safesoc-lnx-01,The CVE-2026-28419 that affected xxd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.693",safesoc-lnx-01,The CVE-2025-62231 that affected xwayland was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.683",safesoc-lnx-01,The CVE-2025-62230 that affected xwayland was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.672",safesoc-lnx-01,The CVE-2025-62229 that affected xwayland was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.603",safesoc-lnx-01,The CVE-2025-62231 that affected xserver-xorg-legacy was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.592",safesoc-lnx-01,The CVE-2025-62229 that affected xserver-xorg-legacy was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.582",safesoc-lnx-01,The CVE-2023-5574 that affected xserver-xorg-legacy was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.571",safesoc-lnx-01,The CVE-2025-62230 that affected xserver-xorg-legacy was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.503",safesoc-lnx-01,The CVE-2025-62231 that affected xserver-xorg-core was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.492",safesoc-lnx-01,The CVE-2025-62229 that affected xserver-xorg-core was solved due to an update in the agent or feed.,3,23502
