timestamp,agent.name,rule.description,rule.level,rule.id
"May 14, 2026 @ 23:27:20.996",safesoc-lnx-01,Crontab entry changed.,5,2832
"May 14, 2026 @ 23:27:20.450",safesoc-lnx-01,Crontab entry changed.,5,2832
